"","Index","power","temperature","humidity","occupancy"
"2884",2012-08-04 00:30:00,319.2,19,68,1
"2885",2012-08-04 00:40:00,465.64,18.33,71,1
"2886",2012-08-04 00:50:00,463.27,17.67,74,1
"2887",2012-08-04 01:00:00,437.87,17,77,1
"2888",2012-08-04 01:10:00,441.74,16,75,1
"2889",2012-08-04 01:20:00,460.95,16.5,76,1
"2890",2012-08-04 01:30:00,505.79,17,77,1
"2891",2012-08-04 01:40:00,517.42,16.67,78.67,1
"2892",2012-08-04 01:50:00,429.56,16.33,80.33,1
"2893",2012-08-04 02:00:00,406.42,16,82,1
"2894",2012-08-04 02:10:00,385.71,16,79,1
"2895",2012-08-04 02:20:00,485.85,16,79.6,1
"2896",2012-08-04 02:30:00,461.54,16,80.2,1
"2897",2012-08-04 02:40:00,488.32,16,80.8,1
"2898",2012-08-04 02:50:00,433.6,16,81.4,1
"2899",2012-08-04 03:00:00,237.98,16,82,1
"2900",2012-08-04 03:10:00,180.4,15,82,1
"2901",2012-08-04 03:20:00,2082.09,15,85,1
"2902",2012-08-04 03:30:00,4913.07,15,88,1
"2903",2012-08-04 03:40:00,4925.96,15,88,1
"2904",2012-08-04 03:50:00,4786.7,15,88,1
"2905",2012-08-04 04:00:00,4740.07,15,88,1
"2906",2012-08-04 04:10:00,4660.86,15,81,1
"2907",2012-08-04 04:20:00,4610.3,15,84.5,1
"2908",2012-08-04 04:30:00,4595.6,15,88,1
"2909",2012-08-04 04:40:00,436.76,15,90,1
"2910",2012-08-04 04:50:00,457.95,15,92,1
"2911",2012-08-04 05:00:00,441.37,15,94,1
"2912",2012-08-04 05:10:00,412.4,15,94,1
"2913",2012-08-04 05:20:00,338.09,15,94,1
"2914",2012-08-04 05:30:00,292.46,15,94,1
"2915",2012-08-04 05:40:00,168.93,15.33,90,1
"2916",2012-08-04 05:50:00,276.25,15.67,86,1
"2917",2012-08-04 06:00:00,445.53,16,82,1
"2918",2012-08-04 06:10:00,441.26,16,80,1
"2919",2012-08-04 06:20:00,432.46,15.5,87,1
"2920",2012-08-04 06:30:00,278.75,15,94,1
"2921",2012-08-04 06:40:00,249.97,15.33,92,1
"2922",2012-08-04 06:50:00,279.15,15.67,90,1
"2923",2012-08-04 07:00:00,350.48,16,88,1
"2924",2012-08-04 07:10:00,368.97,16,81,1
"2925",2012-08-04 07:20:00,383.86,16,87.5,1
"2926",2012-08-04 07:30:00,439.12,16,94,1
"2927",2012-08-04 07:40:00,373.42,16,94,1
"2928",2012-08-04 07:50:00,254.85,16,94,1
"2929",2012-08-04 08:00:00,246.7,16,94,1
"2930",2012-08-04 08:10:00,245.95,17,82,1
"2931",2012-08-04 08:20:00,262.99,17.5,82.5,1
"2932",2012-08-04 08:30:00,275.33,18,83,1
"2933",2012-08-04 08:40:00,517.97,18.33,79.67,1
"2934",2012-08-04 08:50:00,924.76,18.67,76.33,1
"2935",2012-08-04 09:00:00,490.78,19,73,1
"2936",2012-08-04 09:10:00,423.52,19,65,0
"2937",2012-08-04 09:20:00,247.05,19.5,69,0
"2938",2012-08-04 09:30:00,325.45,20,73,0
"2939",2012-08-04 09:40:00,356.43,20,73,0
"2940",2012-08-04 09:50:00,753.03,20,73,0
"2941",2012-08-04 10:00:00,504.91,20,73,0
"2942",2012-08-04 10:10:00,402.04,21,61,0
"2943",2012-08-04 10:20:00,372.76,21,64.5,0
"2944",2012-08-04 10:30:00,367.1,21,68,0
"2945",2012-08-04 10:40:00,489.15,21.67,65.67,0
"2946",2012-08-04 10:50:00,416.51,22.33,63.33,0
"2947",2012-08-04 11:00:00,499.75,23,61,0
"2948",2012-08-04 11:10:00,489.24,22.67,60.67,0
"2949",2012-08-04 11:20:00,607.27,22.33,60.33,0
"2950",2012-08-04 11:30:00,2578.77,22,60,0
"2951",2012-08-04 11:40:00,1958.08,22.33,60.33,0
"2952",2012-08-04 11:50:00,1599.76,22.67,60.67,0
"2953",2012-08-04 12:00:00,1766.89,23,61,0
"2954",2012-08-04 12:10:00,1498.32,23,46,0
"2955",2012-08-04 12:20:00,1151.77,23.5,53.5,0
"2956",2012-08-04 12:30:00,1210.01,24,61,0
"2957",2012-08-04 12:40:00,1112.77,24.33,57.33,0
"2958",2012-08-04 12:50:00,546.45,24.67,53.67,1
"2959",2012-08-04 13:00:00,767.32,25,50,1
"2960",2012-08-04 13:10:00,1058.48,24,40,1
"2961",2012-08-04 13:20:00,914.68,25,43.5,1
"2962",2012-08-04 13:30:00,764.38,26,47,1
"2963",2012-08-04 13:40:00,856.67,25.67,49.33,1
"2964",2012-08-04 13:50:00,870.55,25.33,51.67,1
"2965",2012-08-04 14:00:00,700.63,25,54,1
"2966",2012-08-04 14:10:00,485.4,24,40,1
"2967",2012-08-04 14:20:00,507.4,24.5,47,1
"2968",2012-08-04 14:30:00,524.38,25,54,1
"2969",2012-08-04 14:40:00,518.11,25.33,51.67,1
"2970",2012-08-04 14:50:00,1422.49,25.67,49.33,1
"2971",2012-08-04 15:00:00,646.31,26,47,1
"2972",2012-08-04 15:10:00,350,26,37,1
"2973",2012-08-04 15:20:00,377.4,26.5,41,0
"2974",2012-08-04 15:30:00,337.99,27,45,0
"2975",2012-08-04 15:40:00,286.02,26.67,44,0
"2976",2012-08-04 15:50:00,395.18,26.33,43,0
"2977",2012-08-04 16:00:00,562.32,26,42,0
"2978",2012-08-04 16:10:00,858.22,26,32,0
"2979",2012-08-04 16:20:00,634.66,26.5,37,0
"2980",2012-08-04 16:30:00,1451.39,27,42,0
"2981",2012-08-04 16:40:00,1365,27,42,0
"2982",2012-08-04 16:50:00,379.53,27,42,0
"2983",2012-08-04 17:00:00,374.41,27,42,0
"2984",2012-08-04 17:10:00,399.72,27,42,0
"2985",2012-08-04 17:20:00,439.13,27,42,0
"2986",2012-08-04 17:30:00,1552.15,27,42,1
"2987",2012-08-04 17:40:00,2200.99,27,44,1
"2988",2012-08-04 17:50:00,3327.29,27,46,1
"2989",2012-08-04 18:00:00,3005.68,27,48,1
"2990",2012-08-04 18:10:00,3058.59,25,44,1
"2991",2012-08-04 18:20:00,3363.49,25,49,1
"2992",2012-08-04 18:30:00,2347,25,54,1
"2993",2012-08-04 18:40:00,1170.69,25.33,53,1
"2994",2012-08-04 18:50:00,398.97,25.67,52,1
"2995",2012-08-04 19:00:00,378.23,26,51,1
"2996",2012-08-04 19:10:00,385.93,26,38,1
"2997",2012-08-04 19:20:00,587.09,26,42.5,1
"2998",2012-08-04 19:30:00,501.79,26,47,1
"2999",2012-08-04 19:40:00,621.63,25.67,49.33,1
"3000",2012-08-04 19:50:00,591.07,25.33,51.67,1
"3001",2012-08-04 20:00:00,517.82,25,54,1
"3002",2012-08-04 20:10:00,461.21,24,44,1
"3003",2012-08-04 20:20:00,304.53,24,50.5,1
"3004",2012-08-04 20:30:00,395.32,24,57,1
"3005",2012-08-04 20:40:00,663.41,23.67,59.67,1
"3006",2012-08-04 20:50:00,2198.57,23.33,62.33,1
"3007",2012-08-04 21:00:00,3075.51,23,65,1
"3008",2012-08-04 21:10:00,878.77,22,56,1
"3009",2012-08-04 21:20:00,891.34,22,60,1
"3010",2012-08-04 21:30:00,881.17,22,64,1
"3011",2012-08-04 21:40:00,1835.97,22,64,1
"3012",2012-08-04 21:50:00,2893.37,22,64,1
"3013",2012-08-04 22:00:00,720.64,22,64,1
"3014",2012-08-04 22:10:00,783.24,21,62,1
"3015",2012-08-04 22:20:00,656.59,21.5,63,1
"3016",2012-08-04 22:30:00,541.62,22,64,1
"3017",2012-08-04 22:40:00,339.79,21.33,68.67,1
"3018",2012-08-04 22:50:00,383.41,20.67,73.33,1
"3019",2012-08-04 23:00:00,413.44,20,78,1
"3020",2012-08-04 23:10:00,549.28,20.33,76.33,1
"3021",2012-08-04 23:20:00,630.86,20.67,74.67,1
"3022",2012-08-04 23:30:00,582.32,21,73,1
"3023",2012-08-04 23:40:00,487.45,20.33,78,1
"3024",2012-08-04 23:50:00,313.11,19.67,83,1
"3025",2012-08-05 00:00:00,322.2,19,88,1
"3026",2012-08-05 00:10:00,386.19,20,83,1
"3027",2012-08-05 00:20:00,462.42,19.5,85.5,1
"3028",2012-08-05 00:30:00,468.13,19,88,1
"3029",2012-08-05 00:40:00,537.43,18.67,90,1
"3030",2012-08-05 00:50:00,524.46,18.33,92,1
"3031",2012-08-05 01:00:00,533.89,18,94,1
"3032",2012-08-05 01:10:00,493.51,18,87,1
"3033",2012-08-05 01:20:00,465.86,17.5,93.5,1
"3034",2012-08-05 01:30:00,375.73,17,100,1
"3035",2012-08-05 01:40:00,388.12,17.33,98,1
"3036",2012-08-05 01:50:00,443.51,17.67,96,1
"3037",2012-08-05 02:00:00,449.54,18,94,1
"3038",2012-08-05 02:10:00,460.52,18,89,1
"3039",2012-08-05 02:20:00,457.5,18,90,1
"3040",2012-08-05 02:30:00,495.21,18,91,1
"3041",2012-08-05 02:40:00,548.8,18,92,1
"3042",2012-08-05 02:50:00,460.16,18,93,1
"3043",2012-08-05 03:00:00,430.35,18,94,1
"3044",2012-08-05 03:10:00,362.58,18,87,1
"3045",2012-08-05 03:20:00,2116.25,18,90.5,1
"3046",2012-08-05 03:30:00,4893.61,18,94,1
"3047",2012-08-05 03:40:00,4985.56,18,94,1
"3048",2012-08-05 03:50:00,4919.52,18,94,1
"3049",2012-08-05 04:00:00,4811.07,18,94,1
"3050",2012-08-05 04:10:00,4677.66,18,87,1
"3051",2012-08-05 04:20:00,4669.68,18,90.5,1
"3052",2012-08-05 04:30:00,4825.39,18,94,1
"3053",2012-08-05 04:40:00,4942.96,18,94,1
"3054",2012-08-05 04:50:00,4959.91,18,94,1
"3055",2012-08-05 05:00:00,4280.88,18,94,1
"3056",2012-08-05 05:10:00,391,17.67,96,1
"3057",2012-08-05 05:20:00,272.68,17.33,98,1
"3058",2012-08-05 05:30:00,249.66,17,100,1
"3059",2012-08-05 05:40:00,252.69,17.33,98,1
"3060",2012-08-05 05:50:00,366.71,17.67,96,1
"3061",2012-08-05 06:00:00,427.28,18,94,1
"3062",2012-08-05 06:10:00,496.79,18,84,1
"3063",2012-08-05 06:20:00,430.98,18,86,1
"3064",2012-08-05 06:30:00,314.87,18,88,1
"3065",2012-08-05 06:40:00,190.11,17.67,90,1
"3066",2012-08-05 06:50:00,354.99,17.33,92,1
"3067",2012-08-05 07:00:00,493.73,17,94,1
"3068",2012-08-05 07:10:00,473.34,18,86,1
"3069",2012-08-05 07:20:00,512.78,17.5,90,1
"3070",2012-08-05 07:30:00,574.75,17,94,1
"3071",2012-08-05 07:40:00,423.22,17,94,1
"3072",2012-08-05 07:50:00,544.08,17,94,1
"3073",2012-08-05 08:00:00,558.57,17,94,1
"3074",2012-08-05 08:10:00,588.55,18,90,1
"3075",2012-08-05 08:20:00,572.41,18,92,1
"3076",2012-08-05 08:30:00,260.29,18,94,1
"3077",2012-08-05 08:40:00,270.76,18.67,90.33,1
"3078",2012-08-05 08:50:00,346.63,19.33,86.67,1
"3079",2012-08-05 09:00:00,346.4,20,83,1
"3080",2012-08-05 09:10:00,350.16,20,82,1
"3081",2012-08-05 09:20:00,350.52,19.5,82.5,1
"3082",2012-08-05 09:30:00,316.3,19,83,1
"3083",2012-08-05 09:40:00,248.37,19.33,83,1
"3084",2012-08-05 09:50:00,351.83,19.67,83,1
"3085",2012-08-05 10:00:00,335.58,20,83,1
"3086",2012-08-05 10:10:00,480.12,20,74,1
"3087",2012-08-05 10:20:00,356.45,20,76,1
"3088",2012-08-05 10:30:00,394.77,20,78,1
"3089",2012-08-05 10:40:00,266.64,20.33,76.33,1
"3090",2012-08-05 10:50:00,248.56,20.67,74.67,1
"3091",2012-08-05 11:00:00,251.05,21,73,1
"3092",2012-08-05 11:10:00,297.78,21,73,1
"3093",2012-08-05 11:20:00,335.22,21,73,1
"3094",2012-08-05 11:30:00,361.28,21,73,1
"3095",2012-08-05 11:40:00,495.61,21,73,1
"3096",2012-08-05 11:50:00,483.42,21,73,1
"3097",2012-08-05 12:00:00,338.05,21,73,1
"3098",2012-08-05 12:10:00,248.93,22,64,1
"3099",2012-08-05 12:20:00,247.34,22,64,1
"3100",2012-08-05 12:30:00,331.38,22,64,1
"3101",2012-08-05 12:40:00,347.37,22,64,1
"3102",2012-08-05 12:50:00,384.55,22,64,1
"3103",2012-08-05 13:00:00,360.32,22,64,1
"3104",2012-08-05 13:10:00,334.69,22,52,1
"3105",2012-08-05 13:20:00,361.31,21.5,60,1
"3106",2012-08-05 13:30:00,360.54,21,68,1
"3107",2012-08-05 13:40:00,438.71,21.33,66.67,1
"3108",2012-08-05 13:50:00,313.85,21.67,65.33,1
"3109",2012-08-05 14:00:00,265.38,22,64,1
"3110",2012-08-05 14:10:00,302.62,21,57,1
"3111",2012-08-05 14:20:00,337.77,21.5,60.5,1
"3112",2012-08-05 14:30:00,342.41,22,64,0
"3113",2012-08-05 14:40:00,334.38,22.33,64.33,0
"3114",2012-08-05 14:50:00,327,22.67,64.67,0
"3115",2012-08-05 15:00:00,350.12,23,65,0
"3116",2012-08-05 15:10:00,336.8,23,49,0
"3117",2012-08-05 15:20:00,359.54,23.5,53,0
"3118",2012-08-05 15:30:00,356,24,57,0
"3119",2012-08-05 15:40:00,326.98,24,59.67,0
"3120",2012-08-05 15:50:00,345.05,24,62.33,0
"3121",2012-08-05 16:00:00,337.37,24,65,0
"3122",2012-08-05 16:10:00,401,23,49,0
"3123",2012-08-05 16:20:00,349.4,23.5,55,0
"3124",2012-08-05 16:30:00,345.4,24,61,0
"3125",2012-08-05 16:40:00,330.86,24,61,0
"3126",2012-08-05 16:50:00,250.25,24,61,0
"3127",2012-08-05 17:00:00,327.87,24,61,0
"3128",2012-08-05 17:10:00,442.85,24.33,59.67,0
"3129",2012-08-05 17:20:00,381.53,24.67,58.33,0
"3130",2012-08-05 17:30:00,364.87,25,57,0
"3131",2012-08-05 17:40:00,339.02,25,58.33,0
"3132",2012-08-05 17:50:00,347.42,25,59.67,0
"3133",2012-08-05 18:00:00,299.79,25,61,0
"3134",2012-08-05 18:10:00,249.24,25,46,0
"3135",2012-08-05 18:20:00,248.27,25,51.5,0
"3136",2012-08-05 18:30:00,299.89,25,57,0
"3137",2012-08-05 18:40:00,335.44,25,57,0
"3138",2012-08-05 18:50:00,686.99,25,57,0
"3139",2012-08-05 19:00:00,867.33,25,57,0
"3140",2012-08-05 19:10:00,591.55,24,48,0
"3141",2012-08-05 19:20:00,409.88,24.5,52.5,0
"3142",2012-08-05 19:30:00,418.28,25,57,0
"3143",2012-08-05 19:40:00,588.49,24.67,58.33,0
"3144",2012-08-05 19:50:00,742.97,24.33,59.67,0
"3145",2012-08-05 20:00:00,818.07,24,61,1
"3146",2012-08-05 20:10:00,960.29,23,53,1
"3147",2012-08-05 20:20:00,855.44,23,59,1
"3148",2012-08-05 20:30:00,684.47,23,65,1
"3149",2012-08-05 20:40:00,693.78,22.33,69.33,1
"3150",2012-08-05 20:50:00,710.43,21.67,73.67,1
"3151",2012-08-05 21:00:00,802.17,21,78,1
"3152",2012-08-05 21:10:00,893.28,22,62,1
"3153",2012-08-05 21:20:00,966.49,22,67.5,1
"3154",2012-08-05 21:30:00,900.86,22,73,1
"3155",2012-08-05 21:40:00,854.15,21.67,74.67,1
"3156",2012-08-05 21:50:00,732.82,21.33,76.33,1
"3157",2012-08-05 22:00:00,798.37,21,78,1
"3158",2012-08-05 22:10:00,544.65,21,69,1
"3159",2012-08-05 22:20:00,518.05,21,73.5,1
"3160",2012-08-05 22:30:00,714.11,21,78,1
"3161",2012-08-05 22:40:00,749.26,21,78,1
"3162",2012-08-05 22:50:00,697.47,21,78,1
"3163",2012-08-05 23:00:00,544.51,21,78,1
"3164",2012-08-05 23:10:00,361.63,20.67,79.67,1
"3165",2012-08-05 23:20:00,361.68,20.33,81.33,1
"3166",2012-08-05 23:30:00,371.78,20,83,1
"3167",2012-08-05 23:40:00,413.34,19.33,84.67,1
"3168",2012-08-05 23:50:00,504.67,18.67,86.33,1
"3169",2012-08-06 00:00:00,512.27,18,88,1
"3170",2012-08-06 00:10:00,504.16,18,80,1
"3171",2012-08-06 00:20:00,495.74,17.5,84,1
"3172",2012-08-06 00:30:00,450.85,17,88,1
"3173",2012-08-06 00:40:00,411.18,17,88,1
"3174",2012-08-06 00:50:00,415.78,17,88,1
"3175",2012-08-06 01:00:00,373.9,17,88,1
"3176",2012-08-06 01:10:00,387.69,17,83,1
"3177",2012-08-06 01:20:00,463.9,17,85.5,1
"3178",2012-08-06 01:30:00,484.65,17,88,1
"3179",2012-08-06 01:40:00,422.6,17,88,1
"3180",2012-08-06 01:50:00,275.21,17,88,1
"3181",2012-08-06 02:00:00,326.21,17,88,1
"3182",2012-08-06 02:10:00,285.57,17,84,1
"3183",2012-08-06 02:20:00,326.88,17,86,1
"3184",2012-08-06 02:30:00,399.9,17,88,1
"3185",2012-08-06 02:40:00,486.63,17,90,1
"3186",2012-08-06 02:50:00,477.77,17,92,1
"3187",2012-08-06 03:00:00,408.87,17,94,1
"3188",2012-08-06 03:10:00,279.19,17,89,1
"3189",2012-08-06 03:20:00,1986.32,17,88.5,1
"3190",2012-08-06 03:30:00,4747.23,17,88,1
"3191",2012-08-06 03:40:00,4758.72,17,88,1
"3192",2012-08-06 03:50:00,4847.51,17,88,1
"3193",2012-08-06 04:00:00,4948.55,17,88,1
"3194",2012-08-06 04:10:00,5017.7,17,83,1
"3195",2012-08-06 04:20:00,1524.2,17,85.5,1
"3196",2012-08-06 04:30:00,313.36,17,88,1
"3197",2012-08-06 04:40:00,271.34,17,88,1
"3198",2012-08-06 04:50:00,208.38,17,88,1
"3199",2012-08-06 05:00:00,287.25,17,88,1
"3200",2012-08-06 05:10:00,356.3,17,88,1
"3201",2012-08-06 05:20:00,414.89,17,88,1
"3202",2012-08-06 05:30:00,387.64,17,88,1
"3203",2012-08-06 05:40:00,440.93,17,88,1
"3204",2012-08-06 05:50:00,388.76,17,88,1
"3205",2012-08-06 06:00:00,303.2,17,88,1
"3206",2012-08-06 06:10:00,247.26,17,78,1
"3207",2012-08-06 06:20:00,304.03,17,83,1
"3208",2012-08-06 06:30:00,588.1,17,88,1
"3209",2012-08-06 06:40:00,681.2,17,88,1
"3210",2012-08-06 06:50:00,365.5,17,88,1
"3211",2012-08-06 07:00:00,403.37,17,88,1
"3212",2012-08-06 07:10:00,299.21,17,78,1
"3213",2012-08-06 07:20:00,300.77,17,83,1
"3214",2012-08-06 07:30:00,513.3,17,88,1
"3215",2012-08-06 07:40:00,430.37,17,88,1
"3216",2012-08-06 07:50:00,580.06,17,88,1
"3217",2012-08-06 08:00:00,501.38,17,88,1
"3218",2012-08-06 08:10:00,412.67,17,81,1
"3219",2012-08-06 08:20:00,402.51,17,84.5,1
"3220",2012-08-06 08:30:00,318.61,17,88,1
"3221",2012-08-06 08:40:00,438.08,17.33,86.33,1
"3222",2012-08-06 08:50:00,453.48,17.67,84.67,1
"3223",2012-08-06 09:00:00,385.49,18,83,1
"3224",2012-08-06 09:10:00,405.85,18,80,1
"3225",2012-08-06 09:20:00,529.65,18,81.5,1
"3226",2012-08-06 09:30:00,556.53,18,83,1
"3227",2012-08-06 09:40:00,538.83,18,84.67,1
"3228",2012-08-06 09:50:00,493.95,18,86.33,1
"3229",2012-08-06 10:00:00,360.37,18,88,1
"3230",2012-08-06 10:10:00,336.91,18,77,1
"3231",2012-08-06 10:20:00,506.48,18,80,1
"3232",2012-08-06 10:30:00,840.38,18,83,1
"3233",2012-08-06 10:40:00,1101.2,18.33,83,1
"3234",2012-08-06 10:50:00,1053.84,18.67,83,1
"3235",2012-08-06 11:00:00,1108.18,19,83,1
"3236",2012-08-06 11:10:00,1118.25,19.33,81.33,1
"3237",2012-08-06 11:20:00,1005.28,19.67,79.67,1
"3238",2012-08-06 11:30:00,394.21,20,78,1
"3239",2012-08-06 11:40:00,375.18,20,76.33,1
"3240",2012-08-06 11:50:00,385.41,20,74.67,1
"3241",2012-08-06 12:00:00,412.32,20,73,1
"3242",2012-08-06 12:10:00,1432.15,20,67,1
"3243",2012-08-06 12:20:00,660.16,20,70,1
"3244",2012-08-06 12:30:00,471.83,20,73,1
"3245",2012-08-06 12:40:00,403.99,19.33,74.33,1
"3246",2012-08-06 12:50:00,448.58,18.67,75.67,1
"3247",2012-08-06 13:00:00,503.47,18,77,1
"3248",2012-08-06 13:10:00,466.18,17,67,1
"3249",2012-08-06 13:20:00,520.58,17,72,1
"3250",2012-08-06 13:30:00,520.09,17,77,1
"3251",2012-08-06 13:40:00,493.96,16.67,80.67,1
"3252",2012-08-06 13:50:00,469.85,16.33,84.33,1
"3253",2012-08-06 14:00:00,482.49,16,88,1
"3254",2012-08-06 14:10:00,403.81,15,79,1
"3255",2012-08-06 14:20:00,375.85,15,86.5,1
"3256",2012-08-06 14:30:00,417.93,15,94,1
"3257",2012-08-06 14:40:00,531.15,15,92,1
"3258",2012-08-06 14:50:00,456.07,15,90,1
"3259",2012-08-06 15:00:00,291.17,15,88,1
"3260",2012-08-06 15:10:00,285.26,16,80,1
"3261",2012-08-06 15:20:00,399.22,16,81,1
"3262",2012-08-06 15:30:00,375.18,16,82,1
"3263",2012-08-06 15:40:00,314.02,16,82,1
"3264",2012-08-06 15:50:00,335.51,16,82,1
"3265",2012-08-06 16:00:00,338.55,16,82,1
"3266",2012-08-06 16:10:00,347.54,16,72,1
"3267",2012-08-06 16:20:00,310.95,16.5,74.5,1
"3268",2012-08-06 16:30:00,443.14,17,77,1
"3269",2012-08-06 16:40:00,429.57,16.67,78.67,1
"3270",2012-08-06 16:50:00,428.81,16.33,80.33,1
"3271",2012-08-06 17:00:00,1124.46,16,82,1
"3272",2012-08-06 17:10:00,504.23,16,82,1
"3273",2012-08-06 17:20:00,529.52,16,82,1
"3274",2012-08-06 17:30:00,543.68,16,82,1
"3275",2012-08-06 17:40:00,1454.32,15.67,84,1
"3276",2012-08-06 17:50:00,776.13,15.33,86,1
"3277",2012-08-06 18:00:00,683.93,15,88,1
"3278",2012-08-06 18:10:00,501.83,15,83,1
"3279",2012-08-06 18:20:00,805.77,15,85.5,1
"3280",2012-08-06 18:30:00,1071.76,15,88,1
"3281",2012-08-06 18:40:00,481.5,15,90,1
"3282",2012-08-06 18:50:00,489.28,15,92,1
"3283",2012-08-06 19:00:00,525.4,15,94,1
"3284",2012-08-06 19:10:00,757.19,16,76,1
"3285",2012-08-06 19:20:00,480.1,16,79,1
"3286",2012-08-06 19:30:00,366.91,16,82,1
"3287",2012-08-06 19:40:00,391.22,16,84,1
"3288",2012-08-06 19:50:00,412.45,16,86,1
"3289",2012-08-06 20:00:00,439.92,16,88,1
"3290",2012-08-06 20:10:00,575.14,16,78,1
"3291",2012-08-06 20:20:00,573.72,15.5,83,1
"3292",2012-08-06 20:30:00,539.57,15,88,1
"3293",2012-08-06 20:40:00,365.94,15,88,1
"3294",2012-08-06 20:50:00,408.13,15,88,1
"3295",2012-08-06 21:00:00,529.8,15,88,1
"3296",2012-08-06 21:10:00,530.77,15,82,1
"3297",2012-08-06 21:20:00,547.39,15,85,1
"3298",2012-08-06 21:30:00,682.73,15,88,1
"3299",2012-08-06 21:40:00,706.81,14.67,90,1
"3300",2012-08-06 21:50:00,609.3,14.33,92,1
"3301",2012-08-06 22:00:00,470.47,14,94,1
"3302",2012-08-06 22:10:00,493.91,15,82,1
"3303",2012-08-06 22:20:00,495.94,14.5,88,1
"3304",2012-08-06 22:30:00,513.21,14,94,1
"3305",2012-08-06 22:40:00,471.26,14,94,1
"3306",2012-08-06 22:50:00,473.1,14,94,1
"3307",2012-08-06 23:00:00,435.99,14,94,1
"3308",2012-08-06 23:10:00,294.67,14,92,1
"3309",2012-08-06 23:20:00,334.89,14,90,1
"3310",2012-08-06 23:30:00,527.42,14,88,1
"3311",2012-08-06 23:40:00,538.04,13.67,90,1
"3312",2012-08-06 23:50:00,550.13,13.33,92,1
"3313",2012-08-07 00:00:00,606.32,13,94,1
"3314",2012-08-07 00:10:00,581.76,14,87,1
"3315",2012-08-07 00:20:00,432.67,13.5,90.5,1
"3316",2012-08-07 00:30:00,342.21,13,94,1
"3317",2012-08-07 00:40:00,492.37,13,94,1
"3318",2012-08-07 00:50:00,505.68,13,94,1
"3319",2012-08-07 01:00:00,482.11,13,94,1
"3320",2012-08-07 01:10:00,505.76,13,86,1
"3321",2012-08-07 01:20:00,432,13,90,1
"3322",2012-08-07 01:30:00,467.45,13,94,1
"3323",2012-08-07 01:40:00,578.34,13,94,1
"3324",2012-08-07 01:50:00,549.57,13,94,1
"3325",2012-08-07 02:00:00,583.27,13,94,1
"3326",2012-08-07 02:10:00,452.71,13,84,1
"3327",2012-08-07 02:20:00,331.35,12.5,89,1
"3328",2012-08-07 02:30:00,506.37,12,94,1
"3329",2012-08-07 02:40:00,495.75,12,94,1
"3330",2012-08-07 02:50:00,471.08,12,94,1
"3331",2012-08-07 03:00:00,452.91,12,94,1
"3332",2012-08-07 03:10:00,486.81,12,91,1
"3333",2012-08-07 03:20:00,2122.3,11.5,95.5,1
"3334",2012-08-07 03:30:00,4849.05,11,100,1
"3335",2012-08-07 03:40:00,4946.21,11,98,1
"3336",2012-08-07 03:50:00,5033.76,11,96,1
"3337",2012-08-07 04:00:00,5028.24,11,94,1
"3338",2012-08-07 04:10:00,6888.45,12,92,1
"3339",2012-08-07 04:20:00,6444.28,11.5,93,1
"3340",2012-08-07 04:30:00,4386.28,11,94,1
"3341",2012-08-07 04:40:00,409.86,11,96,1
"3342",2012-08-07 04:50:00,353.69,11,98,1
"3343",2012-08-07 05:00:00,1893.88,11,100,1
"3344",2012-08-07 05:10:00,2032.07,11.33,98,1
"3345",2012-08-07 05:20:00,389.15,11.67,96,1
"3346",2012-08-07 05:30:00,400.51,12,94,1
"3347",2012-08-07 05:40:00,351.13,12,94,1
"3348",2012-08-07 05:50:00,326.86,12,94,1
"3349",2012-08-07 06:00:00,292.1,12,94,1
"3350",2012-08-07 06:10:00,257.68,12,90,1
"3351",2012-08-07 06:20:00,359.81,12,92,1
"3352",2012-08-07 06:30:00,703.32,12,94,1
"3353",2012-08-07 06:40:00,300.22,12,96,1
"3354",2012-08-07 06:50:00,368.36,12,98,1
"3355",2012-08-07 07:00:00,392.38,12,100,1
"3356",2012-08-07 07:10:00,342.94,13,89,1
"3357",2012-08-07 07:20:00,429.25,13,91.5,1
"3358",2012-08-07 07:30:00,792.75,13,94,1
"3359",2012-08-07 07:40:00,1103.4,13,94,1
"3360",2012-08-07 07:50:00,506.84,13,94,1
"3361",2012-08-07 08:00:00,373.25,13,94,1
"3362",2012-08-07 08:10:00,439.15,15,86,1
"3363",2012-08-07 08:20:00,375.1,15,87,1
"3364",2012-08-07 08:30:00,247.47,15,88,1
"3365",2012-08-07 08:40:00,201.88,15.33,86,1
"3366",2012-08-07 08:50:00,165.35,15.67,84,1
"3367",2012-08-07 09:00:00,351.96,16,82,1
"3368",2012-08-07 09:10:00,570.18,17,73,1
"3369",2012-08-07 09:20:00,593.53,17,77.5,1
"3370",2012-08-07 09:30:00,522.32,17,82,0
"3371",2012-08-07 09:40:00,215.65,17.33,79,0
"3372",2012-08-07 09:50:00,162.53,17.67,76,0
"3373",2012-08-07 10:00:00,209.55,18,73,0
"3374",2012-08-07 10:10:00,301.89,19,63,0
"3375",2012-08-07 10:20:00,345.88,19,65.5,0
"3376",2012-08-07 10:30:00,420.11,19,68,0
"3377",2012-08-07 10:40:00,405.2,19,68,0
"3378",2012-08-07 10:50:00,206.87,19,68,0
"3379",2012-08-07 11:00:00,286.84,19,68,0
"3380",2012-08-07 11:10:00,348.17,19,66.67,0
"3381",2012-08-07 11:20:00,460.86,19,65.33,0
"3382",2012-08-07 11:30:00,534.61,19,64,0
